file,a,t1,t2,annotation,tier,tier_type,participant,annotator,ref,parent_tier,start,end,duration
file_002,a2946,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a697,gloss_RH_S2,NA,NA,NA
file_002,a2947,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a698,gloss_RH_S2,NA,NA,NA
file_002,a2948,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a699,gloss_RH_S2,NA,NA,NA
file_002,a2949,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a700,gloss_RH_S2,NA,NA,NA
file_002,a2950,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a701,gloss_RH_S2,NA,NA,NA
file_002,a2951,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a702,gloss_RH_S2,NA,NA,NA
file_002,a2952,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a703,gloss_RH_S2,NA,NA,NA
file_002,a2953,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a704,gloss_RH_S2,NA,NA,NA
file_002,a2954,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a705,gloss_RH_S2,NA,NA,NA
file_002,a2955,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a706,gloss_RH_S2,NA,NA,NA
file_002,a2956,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a707,gloss_RH_S2,NA,NA,NA
file_002,a2957,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a708,gloss_RH_S2,NA,NA,NA
file_002,a2958,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a709,gloss_RH_S2,NA,NA,NA
file_002,a2959,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a710,gloss_RH_S2,NA,NA,NA
file_002,a2960,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a711,gloss_RH_S2,NA,NA,NA
file_002,a2961,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a712,gloss_RH_S2,NA,NA,NA
file_002,a2962,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a714,gloss_RH_S2,NA,NA,NA
file_002,a2963,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a715,gloss_RH_S2,NA,NA,NA
file_002,a2964,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a716,gloss_RH_S2,NA,NA,NA
file_002,a2965,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a717,gloss_RH_S2,NA,NA,NA
file_002,a2966,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a718,gloss_RH_S2,NA,NA,NA
file_002,a2967,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a719,gloss_RH_S2,NA,NA,NA
file_002,a2968,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a720,gloss_RH_S2,NA,NA,NA
file_002,a2969,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a721,gloss_RH_S2,NA,NA,NA
file_002,a2970,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a722,gloss_RH_S2,NA,NA,NA
file_002,a2971,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a723,gloss_RH_S2,NA,NA,NA
file_002,a2972,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a724,gloss_RH_S2,NA,NA,NA
file_002,a2973,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a725,gloss_RH_S2,NA,NA,NA
file_002,a2974,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a726,gloss_RH_S2,NA,NA,NA
file_002,a2975,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a727,gloss_RH_S2,NA,NA,NA
file_002,a2976,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a728,gloss_RH_S2,NA,NA,NA
file_002,a2977,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a729,gloss_RH_S2,NA,NA,NA
file_002,a2978,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a730,gloss_RH_S2,NA,NA,NA
file_002,a2979,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a731,gloss_RH_S2,NA,NA,NA
file_002,a2980,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a732,gloss_RH_S2,NA,NA,NA
file_002,a2981,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a733,gloss_RH_S2,NA,NA,NA
file_002,a2982,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a734,gloss_RH_S2,NA,NA,NA
file_002,a2983,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a735,gloss_RH_S2,NA,NA,NA
file_002,a2984,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a736,gloss_RH_S2,NA,NA,NA
file_002,a2985,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a737,gloss_RH_S2,NA,NA,NA
file_002,a2986,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a738,gloss_RH_S2,NA,NA,NA
file_002,a2987,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a739,gloss_RH_S2,NA,NA,NA
file_002,a2988,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a740,gloss_RH_S2,NA,NA,NA
file_002,a2989,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a741,gloss_RH_S2,NA,NA,NA
file_002,a2990,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a742,gloss_RH_S2,NA,NA,NA
file_002,a2991,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a743,gloss_RH_S2,NA,NA,NA
file_002,a2992,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a744,gloss_RH_S2,NA,NA,NA
file_002,a2993,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a745,gloss_RH_S2,NA,NA,NA
file_002,a2994,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a746,gloss_RH_S2,NA,NA,NA
file_002,a2995,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a747,gloss_RH_S2,NA,NA,NA
file_002,a2996,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a748,gloss_RH_S2,NA,NA,NA
file_002,a2997,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a749,gloss_RH_S2,NA,NA,NA
file_002,a2998,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a750,gloss_RH_S2,NA,NA,NA
file_002,a2999,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a751,gloss_RH_S2,NA,NA,NA
file_002,a3000,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a752,gloss_RH_S2,NA,NA,NA
file_002,a3001,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a753,gloss_RH_S2,NA,NA,NA
file_002,a3002,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a754,gloss_RH_S2,NA,NA,NA
file_002,a3003,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a755,gloss_RH_S2,NA,NA,NA
file_002,a3004,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a756,gloss_RH_S2,NA,NA,NA
file_002,a3005,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a757,gloss_RH_S2,NA,NA,NA
file_002,a3006,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a758,gloss_RH_S2,NA,NA,NA
file_002,a3007,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a759,gloss_RH_S2,NA,NA,NA
file_002,a3008,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a760,gloss_RH_S2,NA,NA,NA
file_002,a3009,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a761,gloss_RH_S2,NA,NA,NA
file_002,a3010,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a762,gloss_RH_S2,NA,NA,NA
file_002,a3011,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a763,gloss_RH_S2,NA,NA,NA
file_002,a3012,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a764,gloss_RH_S2,NA,NA,NA
file_002,a3013,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a765,gloss_RH_S2,NA,NA,NA
file_002,a3014,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a766,gloss_RH_S2,NA,NA,NA
file_002,a3015,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a767,gloss_RH_S2,NA,NA,NA
file_002,a3016,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a768,gloss_RH_S2,NA,NA,NA
file_002,a3017,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a769,gloss_RH_S2,NA,NA,NA
file_002,a3018,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a770,gloss_RH_S2,NA,NA,NA
file_002,a3019,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a771,gloss_RH_S2,NA,NA,NA
file_002,a3020,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a772,gloss_RH_S2,NA,NA,NA
file_002,a3021,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a773,gloss_RH_S2,NA,NA,NA
file_002,a3022,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a774,gloss_RH_S2,NA,NA,NA
file_002,a3023,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a775,gloss_RH_S2,NA,NA,NA
file_002,a3024,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a776,gloss_RH_S2,NA,NA,NA
file_002,a3025,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a777,gloss_RH_S2,NA,NA,NA
file_002,a3026,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a778,gloss_RH_S2,NA,NA,NA
file_002,a3027,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a779,gloss_RH_S2,NA,NA,NA
file_002,a3028,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a780,gloss_RH_S2,NA,NA,NA
file_002,a3029,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a782,gloss_RH_S2,NA,NA,NA
file_002,a3030,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a783,gloss_RH_S2,NA,NA,NA
file_002,a3031,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a784,gloss_RH_S2,NA,NA,NA
file_002,a3032,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a785,gloss_RH_S2,NA,NA,NA
file_002,a3033,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a786,gloss_RH_S2,NA,NA,NA
file_002,a3034,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a787,gloss_RH_S2,NA,NA,NA
file_002,a3035,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a788,gloss_RH_S2,NA,NA,NA
file_002,a3036,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a789,gloss_RH_S2,NA,NA,NA
file_002,a3037,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a790,gloss_RH_S2,NA,NA,NA
file_002,a3038,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a791,gloss_RH_S2,NA,NA,NA
file_002,a3039,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a792,gloss_RH_S2,NA,NA,NA
file_002,a3040,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a793,gloss_RH_S2,NA,NA,NA
file_002,a3041,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a794,gloss_RH_S2,NA,NA,NA
file_002,a3042,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a795,gloss_RH_S2,NA,NA,NA
file_002,a3043,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a796,gloss_RH_S2,NA,NA,NA
file_002,a3044,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a797,gloss_RH_S2,NA,NA,NA
file_002,a3045,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a798,gloss_RH_S2,NA,NA,NA
file_002,a3046,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a799,gloss_RH_S2,NA,NA,NA
file_002,a3047,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a800,gloss_RH_S2,NA,NA,NA
file_002,a3048,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a801,gloss_RH_S2,NA,NA,NA
file_002,a3049,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a802,gloss_RH_S2,NA,NA,NA
file_002,a3050,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a803,gloss_RH_S2,NA,NA,NA
file_002,a3051,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a804,gloss_RH_S2,NA,NA,NA
file_002,a3052,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a805,gloss_RH_S2,NA,NA,NA
file_002,a3053,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a806,gloss_RH_S2,NA,NA,NA
file_002,a3054,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a807,gloss_RH_S2,NA,NA,NA
file_002,a3055,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a808,gloss_RH_S2,NA,NA,NA
file_002,a3056,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a809,gloss_RH_S2,NA,NA,NA
file_002,a3057,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a810,gloss_RH_S2,NA,NA,NA
file_002,a3058,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a811,gloss_RH_S2,NA,NA,NA
file_002,a3059,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a812,gloss_RH_S2,NA,NA,NA
file_002,a3060,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a813,gloss_RH_S2,NA,NA,NA
file_002,a3061,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a814,gloss_RH_S2,NA,NA,NA
file_002,a3062,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a815,gloss_RH_S2,NA,NA,NA
file_002,a3063,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a817,gloss_RH_S2,NA,NA,NA
file_002,a3064,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a820,gloss_RH_S2,NA,NA,NA
file_002,a3065,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a821,gloss_RH_S2,NA,NA,NA
file_002,a3066,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a822,gloss_RH_S2,NA,NA,NA
file_002,a3067,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a823,gloss_RH_S2,NA,NA,NA
file_002,a3068,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a824,gloss_RH_S2,NA,NA,NA
file_002,a3069,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a825,gloss_RH_S2,NA,NA,NA
file_002,a3070,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a826,gloss_RH_S2,NA,NA,NA
file_002,a3071,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a827,gloss_RH_S2,NA,NA,NA
file_002,a3072,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a829,gloss_RH_S2,NA,NA,NA
file_002,a3073,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a830,gloss_RH_S2,NA,NA,NA
file_002,a3074,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a831,gloss_RH_S2,NA,NA,NA
file_002,a3075,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a833,gloss_RH_S2,NA,NA,NA
file_002,a3076,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a834,gloss_RH_S2,NA,NA,NA
file_002,a3077,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a835,gloss_RH_S2,NA,NA,NA
file_002,a3078,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a836,gloss_RH_S2,NA,NA,NA
file_002,a3079,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a837,gloss_RH_S2,NA,NA,NA
file_002,a3080,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a838,gloss_RH_S2,NA,NA,NA
file_002,a3081,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a839,gloss_RH_S2,NA,NA,NA
file_002,a3082,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a840,gloss_RH_S2,NA,NA,NA
file_002,a3083,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a841,gloss_RH_S2,NA,NA,NA
file_002,a3084,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a842,gloss_RH_S2,NA,NA,NA
file_002,a3085,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a843,gloss_RH_S2,NA,NA,NA
file_002,a3086,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a844,gloss_RH_S2,NA,NA,NA
file_002,a3087,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a845,gloss_RH_S2,NA,NA,NA
file_002,a3088,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a846,gloss_RH_S2,NA,NA,NA
file_002,a3089,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a847,gloss_RH_S2,NA,NA,NA
file_002,a3090,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a848,gloss_RH_S2,NA,NA,NA
file_002,a3091,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a849,gloss_RH_S2,NA,NA,NA
file_002,a3092,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a850,gloss_RH_S2,NA,NA,NA
file_002,a3093,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a851,gloss_RH_S2,NA,NA,NA
file_002,a3094,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a852,gloss_RH_S2,NA,NA,NA
file_002,a3095,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a853,gloss_RH_S2,NA,NA,NA
file_002,a3096,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a854,gloss_RH_S2,NA,NA,NA
file_002,a3097,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a856,gloss_RH_S2,NA,NA,NA
file_002,a3098,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a857,gloss_RH_S2,NA,NA,NA
file_002,a3099,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a858,gloss_RH_S2,NA,NA,NA
file_002,a3100,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a859,gloss_RH_S2,NA,NA,NA
file_002,a3101,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a860,gloss_RH_S2,NA,NA,NA
file_002,a3102,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a861,gloss_RH_S2,NA,NA,NA
file_002,a3103,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a862,gloss_RH_S2,NA,NA,NA
file_002,a3104,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a863,gloss_RH_S2,NA,NA,NA
file_002,a3105,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a864,gloss_RH_S2,NA,NA,NA
file_002,a3106,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a865,gloss_RH_S2,NA,NA,NA
file_002,a3107,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a866,gloss_RH_S2,NA,NA,NA
file_002,a3108,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a867,gloss_RH_S2,NA,NA,NA
file_002,a3109,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a868,gloss_RH_S2,NA,NA,NA
file_002,a3110,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a869,gloss_RH_S2,NA,NA,NA
file_002,a3111,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a870,gloss_RH_S2,NA,NA,NA
file_002,a3112,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a871,gloss_RH_S2,NA,NA,NA
file_002,a3113,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a872,gloss_RH_S2,NA,NA,NA
file_002,a3114,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a873,gloss_RH_S2,NA,NA,NA
file_002,a3115,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a875,gloss_RH_S2,NA,NA,NA
file_002,a3116,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a876,gloss_RH_S2,NA,NA,NA
file_002,a3117,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a877,gloss_RH_S2,NA,NA,NA
file_002,a3118,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a878,gloss_RH_S2,NA,NA,NA
file_002,a3119,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a879,gloss_RH_S2,NA,NA,NA
file_002,a3120,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a880,gloss_RH_S2,NA,NA,NA
file_002,a3121,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a881,gloss_RH_S2,NA,NA,NA
file_002,a3122,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a882,gloss_RH_S2,NA,NA,NA
file_002,a3123,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a883,gloss_RH_S2,NA,NA,NA
file_002,a3124,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a884,gloss_RH_S2,NA,NA,NA
file_002,a3125,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a885,gloss_RH_S2,NA,NA,NA
file_002,a3126,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a886,gloss_RH_S2,NA,NA,NA
file_002,a3127,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a887,gloss_RH_S2,NA,NA,NA
file_002,a3128,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a888,gloss_RH_S2,NA,NA,NA
file_002,a3129,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a889,gloss_RH_S2,NA,NA,NA
file_002,a3130,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a890,gloss_RH_S2,NA,NA,NA
file_002,a3131,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a891,gloss_RH_S2,NA,NA,NA
file_002,a3132,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a892,gloss_RH_S2,NA,NA,NA
file_002,a3133,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a893,gloss_RH_S2,NA,NA,NA
file_002,a3134,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a894,gloss_RH_S2,NA,NA,NA
file_002,a3135,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a895,gloss_RH_S2,NA,NA,NA
file_002,a3136,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a896,gloss_RH_S2,NA,NA,NA
file_002,a3137,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a897,gloss_RH_S2,NA,NA,NA
file_002,a3138,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a898,gloss_RH_S2,NA,NA,NA
file_002,a3139,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a899,gloss_RH_S2,NA,NA,NA
file_002,a3140,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a900,gloss_RH_S2,NA,NA,NA
file_002,a3141,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a901,gloss_RH_S2,NA,NA,NA
file_002,a3142,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a902,gloss_RH_S2,NA,NA,NA
file_002,a3143,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a903,gloss_RH_S2,NA,NA,NA
file_002,a3144,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a904,gloss_RH_S2,NA,NA,NA
file_002,a3145,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a905,gloss_RH_S2,NA,NA,NA
file_002,a3146,NA,NA,two-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a906,gloss_RH_S2,NA,NA,NA
file_002,a3147,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a907,gloss_RH_S2,NA,NA,NA
file_002,a3148,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a908,gloss_RH_S2,NA,NA,NA
file_002,a3149,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a910,gloss_RH_S2,NA,NA,NA
file_002,a3150,NA,NA,one-handed,articulator_RH_S2,articulator_RH,Signer_004,NA,a911,gloss_RH_S2,NA,NA,NA
